month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202106,28773,"saluda, nc",,499500,0.0516,0.1112,18,0.0588,-0.1429,46.5,-0.07,-0.41875,4,-0.5,0,0,,,4,0,0,7,0,-0.4615,272.851296,0,0.3039,1673.5,-0.0944,-0.2259,558186.8421,-0.0238,0.1159,25,0.0417,-0.2647,0.388888889,-0.0229,-0.2302
202106,60506,"aurora, il",,222450,-0.0692,-0.072,33,0.1,-0.5714,25.5,0.159090909,-0.413793103,64,0.1429,0.2308,0,-1,,8,0,-0.7143,129,0.084,0.3438,148.95,0.0319,0.1798,1497,-0.002,-0.1431,250113.1038,-0.0425,0.0464,162,0.0872,-0.0636,3.909090909,-0.0576,2.6623
202106,13031,"camillus, ny",,364900,0.6586,0.3517,16,-0.0588,-0.3846,37.5,0.5625,0.041666667,20,-0.2857,0,0,,,0,,-1,54,0.2273,0.1489,154.6697708,0.0882,0.2046,1708.5,0.0121,-0.0144,338327.7632,0.1009,0.199,70,0.1475,-0.0411,3.375,0.7868,1.5673
202106,15132,"mckeesport, pa",,59000,-0.2133,-0.015,13,0.0833,-0.5667,24.5,-0.416666667,-0.639705882,16,0.3333,-0.3333,0,,,4,0,-0.5,28,0.4,0.0769,31.38633353,-0.2882,-0.2682,1136,0.0018,-0.0627,66663.73626,-0.1417,-0.1154,41,0.2813,-0.2679,2.153846154,0.4872,1.2872
202106,77447,"hockley, tx",*,324950,0.0623,0.1076,67,0.1167,,24,0.043478261,,64,0.2308,0.4545,16,-0.3333,0,16,1,-0.5,147,0.2049,0.5313,155.4284527,0.0424,0.2861,2142,-0.0065,-0.1312,399227.0624,0.0407,0.0894,214,0.1758,0.0439,2.194029851,0.1607,1.3133
202106,34234,"sarasota, fl",*,395499.5,0.3685,0.1342,20,-0.1304,,46.5,0.192307692,-0.581081081,12,-0.4,-0.4,4,,,4,0,-0.6667,182,-0.0319,0.4331,279.6972439,0.1472,0.1944,1395.5,0.0653,-0.0089,951302.0219,-0.0269,0.8349,202,-0.0427,0.0745,9.1,0.9261,7.018
202106,20659,"mechanicsville, md",,325000,-0.0712,-0.0971,31,0.3478,0.0333,22.5,-0.4375,-0.375,40,0.25,0.4286,0,,,4,0,-0.5,61,0,3.0667,207.1459837,0.1079,0.2103,1805,-0.0515,-0.1579,483652.1694,0.3429,0.2418,92,0.0952,1.0444,1.967741935,-0.6844,1.4677
202106,78557,"hidalgo, tx",*,195000,0.0839,,13,-0.0714,,76.5,-0.006493506,,4,0,0,0,,,0,,-1,0,,,110,0.0006,0.1115,1918,0.1738,0.1767,226489.9333,0.0443,0.2316,13,-0.0714,-0.6176,0,0,0
202106,60047,"lake zurich, il",*,600000,-0.0148,0.0909,137,0.1513,,29.5,0.017241379,-0.297619048,132,0.1786,-0.2143,12,2,,36,0.2857,-0.625,222,-0.0553,0.5524,188.4689861,0.0138,0.1376,3221,-0.0083,-0.0089,656777.2266,-0.0589,0.0771,359,0.0141,-0.2263,1.620437956,-0.3544,1.175
202106,6605,"bridgeport, ct",*,272000,0.1381,-0.0903,29,-0.1714,,27.5,-0.140625,-0.414893617,16,-0.2,0,0,,,4,-0.5,,21,,,198.9930131,0.0005,0.2731,1250,0.0008,-0.2128,337117.7419,0.0879,-0.0988,50,0.4286,0.5152,0.724137931,0.7241,0.7241
202106,48609,"saginaw, mi",*,321450,-0.357,,24,0.2,,32.5,0.120689655,,20,0.6667,1.5,0,,,12,2,0.5,34,-0.0286,-0.2093,141.7086287,-0.0717,0.3487,1841.5,0.0682,-0.2261,415907.1322,-0.0692,0.4041,58,0.0545,0.0357,1.416666667,-0.3333,-1.891
202106,78253,"san antonio, tx",*,328000,-0.0061,,88,0.1429,,28,-0.333333333,,156,0.2581,-0.0488,8,0,-0.875,12,-0.25,-0.925,451,-0.0343,0.0738,145.4982578,0.0263,0.0734,2400.5,-0.017,-0.0348,364751.8295,-0.0064,0.1043,539,-0.0092,-0.3081,5.125,-0.9399,3.9551
202106,54234,"sister bay, wi",*,612400,-0.106,,35,-0.0541,,111.5,-0.214788732,,8,0,1,0,,,0,,,0,,,284.717608,0,0.1884,1900,-0.0326,0.0128,714210.0485,0.0157,0.1131,35,-0.0541,-0.386,0,0,0
202106,1062,"florence, ma",,375000,0.5,-0.3523,16,0.2308,-0.0588,80.5,-0.477272727,0.025477707,16,0.3333,1,0,,,0,,-1,3,-0.5,0,238.97579,0.0428,-0.174,1502,0.1302,-0.255,482073.7744,0.0425,-0.2849,19,0,-0.05,0.1875,-0.274,0.011
202106,37922,"knoxville, tn",*,577500,-0.0043,0.1552,42,0.2353,,31.5,-0.192307692,,48,0.3333,-0.1429,0,,-1,12,2,-0.7273,158,-0.0125,-0.1319,181.9108856,0.0026,0.2117,3088,0.0536,-0.0868,862409.7391,0.1029,0.2107,200,0.0309,-0.3671,3.761904762,-0.944,2.4037
202106,37135,"nolensville, tn",*,584945,0.0175,-0.0256,35,0.0606,,14,-0.263157895,,48,0.2,-0.5,0,,-1,0,,-1,57,0.14,-0.24,234.5045815,0.0655,0.2665,2471,0.0253,-0.253,727902.1765,0.0172,0.2328,92,0.1084,-0.578,1.628571429,0.1134,1.1041
202106,22039,"fairfax station, va",*,954500,-0.0047,,18,0,-0.28,31,0.148148148,-0.205128205,24,-0.3333,0,0,,,4,0,0,40,-0.1111,1.8571,256.8888649,0.0453,0.1692,3850,-0.0687,-0.2235,1077634.194,-0.0327,-0.1525,58,-0.0794,0.4872,2.222222222,-0.2778,1.6622
202106,92120,"san diego, ca",,755000,-0.1312,0.0724,26,0.3684,-0.0714,16,-0.384615385,-0.438596491,56,0.2727,0.4,0,-1,,0,-1,-1,66,0.1,0.4667,475.5606061,0.0542,0.2814,1476,-0.0734,-0.0763,821785.6341,-0.0597,0.1526,92,0.1646,0.2603,2.538461538,-0.6194,0.9313
202106,56164,"pipestone, mn",,117000,-0.1136,0.2316,30,0.3636,-0.1667,38,-0.24,-0.593582888,12,0,0.5,0,,,0,-1,-1,6,-0.1429,-0.4545,65.50189029,0.0114,0.0595,1754,-0.0168,0.0092,122719.5098,-0.1138,-0.0296,36,0.2414,-0.234,0.2,-0.1182,-0.1056
202106,57350,"huron, sd",*,184100,0.0285,,40,-0.1304,,39.5,-0.141304348,,12,-0.4,-0.4,0,,,4,0,-0.75,0,,,79.37578914,0.0217,0.1696,2262,0.0453,0.0813,252493.4996,0.0618,0.5076,40,-0.1304,-0.5455,0,0,0
202106,31024,"eatonton, ga",*,494000,0.0102,0.346,135,0.0385,-0.5859,36,0.028571429,,76,-0.24,0,0,,-1,24,-0.1429,-0.6842,168,-0.0118,0.0244,192.679955,-0.0297,0.1346,2013,-0.0842,-0.0173,709795.0663,-0.0704,0.2893,303,0.01,-0.3816,1.244444444,-0.0632,0.7414
202106,28468,"sunset beach, nc",*,395000,-0.0394,,31,-0.2619,,51,-0.120689655,,20,0.6667,-0.5455,0,-1,,4,-0.6667,-0.6667,66,0.0645,-0.1852,193.0136986,0.0609,0.2165,1812.5,-0.1912,0.0137,532471.527,0.0167,0.2033,97,-0.0673,-0.4974,2.129032258,0.6528,1.4058
202106,94587,"union city, ca",,972500,0.0248,0.0884,33,0.32,-0.0571,26,-0.212121212,-0.315789474,52,0.3,1.1667,0,,,0,,-1,51,-0.2388,0.275,631.5658332,0.0272,0.1604,1442,-0.025,-0.0959,980613.272,0,0.0878,84,-0.087,0.12,1.545454545,-1.1345,0.4026
202106,70364,"houma, la",*,162450,-0.0717,-0.0947,46,0.1795,-0.4458,66,-0.454545455,,28,2.5,0.75,0,,,8,,-0.5,65,-0.1772,0.3,64.64931198,-0.0674,-0.1272,2333.5,-0.061,-0.0154,180223.8339,-0.034,-0.0341,111,-0.0593,-0.1654,1.413043478,-0.6126,0.8106
202106,62263,"nashville, il",,145000,0.16,0.16,15,0.5,-0.0625,63.5,-0.75,-0.557491289,4,-0.5,0,0,,,4,,,9,-0.1,0.125,85.9025788,0.0732,0.0478,1831,0.0172,0.133,178401.1364,-0.0295,0.026,24,0.2,0,0.6,-0.4,0.1
202106,29303,"spartanburg, sc",,162400,-0.0158,0.0477,22,0,-0.2903,42.5,-0.114583333,-0.632034632,20,0,4,0,-1,,0,,-1,54,0.3171,0.1489,87.55208854,0.034,-0.056,1131,0.0472,-0.1143,173129.4959,0.0032,0.117,76,0.2063,-0.0256,2.454545455,0.5909,0.9384
202106,2895,"woonsocket, ri",,292000,0.0072,-0.0102,19,0.2667,-0.4722,11,-0.676470588,-0.614035088,40,0.25,0.4286,0,,,4,,-0.5,62,0.1481,-0.2051,194.7233736,0.1045,0.1006,1402.5,-0.026,-0.194,273501.25,-0.0869,-0.1015,81,0.1739,-0.2895,3.263157895,-0.3368,1.0965
202106,13856,"walton, ny",,175000,0.1006,0.1674,37,-0.0513,-0.2449,150,-0.079754601,0.339285714,8,0,-0.5,0,,,4,,,27,0.0385,0.2273,139.5561246,0.0465,0.2291,1621,-0.0031,0.0131,254050.5196,0.0654,0.028,64,-0.0154,-0.0986,0.72972973,0.0631,0.2808
202106,19061,"marcus hook, pa",*,163400,-0.0216,,25,0.5625,,36.5,0.738095238,,24,-0.1429,1,0,,,12,0.5,0.5,46,0.0698,4.1111,132.8025209,-0.072,0.1025,1308,0.0792,-0.0418,180507.4232,-0.0882,-0.0029,71,0.2034,1.0286,1.84,-0.8475,1.4938
202106,44313,"akron, oh",,229950,0.05,0.0335,49,0.225,-0.1404,25.5,-0.310810811,-0.43956044,64,0.7778,0.4545,0,,,16,0,-0.4286,71,0.2241,0.3654,106.8830718,0.0292,0.0971,1963,0.0155,-0.0399,308267.3191,0.1167,-0.0575,120,0.2245,0.1009,1.448979592,-0.001,0.5367
202106,44136,"strongsville, oh",*,321950,-0.0094,0.0142,24,0.4118,,35.5,-0.22826087,-0.377192982,32,0.6,0.6,0,,,8,1,1,53,0.0192,-0.3205,111.9428377,-0.0689,0.0577,2558,0.0793,-0.1121,348353.4543,0.0232,0.0022,77,0.1159,-0.23,2.208333333,-0.8505,-1.3371
202106,4043,"kennebunk, me",,635400,0.0788,0.2903,40,0.0811,-0.403,35,0.4,-0.391304348,28,-0.125,-0.2222,0,,,8,1,0,11,0.5714,1.75,330.4050604,0.0925,0.3818,1898,0.0193,-0.0424,958248.25,0.1171,0.2252,51,0.1591,-0.2817,0.275,0.0858,0.2153
202106,33050,"marathon, fl",*,913500,0.1433,,67,-0.0694,,61.5,0.025,,24,-0.25,-0.6,0,,-1,8,1,-0.8462,92,-0.1712,0.2958,606.8303571,0.1849,0.3405,1601,0.0645,0.2358,1909097.9,0.3221,0.7787,159,-0.1311,-0.4968,1.373134328,-0.1685,1.0833
202106,45690,"waverly, oh",*,164950,0.0182,-0.0678,26,0.5294,,31,-0.557142857,,12,-0.25,0,0,,,4,0,-0.5,18,1.5714,3.5,115.5470738,0.0315,0.0424,1476,0.0982,0.025,196200.4083,0.185,-0.0606,44,0.8333,-0.1538,0.692307692,0.2805,0.609
202106,55340,"hamel, mn",*,782000,-0.1062,0.0641,22,0.0476,,24.5,-0.279411765,-0.537735849,20,-0.1667,-0.1667,4,,,4,-0.5,-0.6667,48,0.2973,0.2,224.7985116,-0.0488,0.1581,4163.5,-0.0063,0.0191,1114752.026,-0.0895,0.1397,70,0.2069,-0.2929,2.181818182,0.4199,1.5039
202106,48377,"novi, mi",,469450,-0.0419,0.3709,24,0.1429,-0.5102,22,0.571428571,-0.607142857,20,-0.375,-0.375,0,,,4,0,-0.8,6,1,0,199.2,0.004,0.1454,2282,0.0031,-0.014,476195.5,-0.0483,0.2113,30,0.25,-0.4545,0.25,0.1071,0.1276
202106,11778,"rocky point, ny",,399450,-0.0011,0.1097,36,0.125,-0.2,27.5,-0.051724138,-0.666666667,16,-0.3333,-0.3333,0,,,4,0,,27,0,-0.5179,0,,,0,,,413237.8568,-0.0402,0.1255,63,0.0678,-0.3762,0.75,-0.0938,-0.4944
202106,73132,"oklahoma city, ok",*,226500,0.0535,0.0487,14,0.4,-0.4815,33.5,-0.118421053,,24,0,-0.25,0,,,12,0.5,0,46,-0.1636,,104.1612252,0.0116,0.0234,2082,0.0266,-0.0142,221667.5333,0.0417,0.0059,60,-0.0769,1.2222,3.285714286,-2.2143,3.2857
202106,1770,"sherborn, ma",,1122000,-0.0235,0.0327,15,0.1538,-0.375,41,0.708333333,-0.068181818,12,2,0,0,,,4,0,,1,-0.5,-0.6667,299.5906017,0.0276,0.0415,3613,0.0747,-0.0194,1216218.75,0.0227,0.0307,16,0.0667,-0.4074,0.066666667,-0.0872,-0.0583
202106,33860,"mulberry, fl",*,248900,0.0375,0.0266,14,0.1667,,39,-0.204081633,-0.530120482,24,1,0.5,0,,,0,-1,-1,50,0.0417,-0.0909,150.9020844,0.0282,0.2083,1719,0.0514,-0.0832,355583.1667,0.0733,0.3816,64,0.0667,-0.3469,3.571428571,-0.4286,2.2924
202106,6853,"norwalk, ct",*,1965000,0.1593,,34,-0.1282,,23,-0.361111111,-0.535353535,20,-0.1667,-0.1667,0,,,8,1,-0.5,17,,,665.7749653,0.3058,0.5559,2870,-0.0822,-0.0883,2193868.687,0.1781,0.4641,51,0.3077,-0.4,0.5,0.5,0.5
202106,22304,"alexandria, va",,317000,0.057,-0.1314,82,0.2424,1,29.5,0.017241379,0.512820513,88,0.1579,0.375,0,,,32,0.1429,1.6667,92,-0.1154,1.7879,262.8783372,0.0072,0.013,1211,0.053,-0.139,434583.1306,0.1153,-0.1979,174,0.0235,1.3514,1.12195122,-0.4538,0.3171
202106,98155,"seattle, wa",*,914450,0.0451,,34,0.2593,-0.1707,33.5,0.015151515,0.175438596,40,0.1111,0,0,,,4,,-0.6667,53,-0.1017,0.1778,454.3981481,0.0906,0.2364,1805,0.1094,0.1074,1058175.974,0.0052,0.4612,87,0.0116,0.0116,1.558823529,-0.6264,0.4613
202106,65326,"edwards, mo",*,392450,0.707,,20,0.1111,-0.4118,55.5,-0.008928571,-0.556,8,-0.3333,0,0,,,4,,0,6,0,-0.625,136.6441313,0.0161,0.2514,2312,0.5281,0.5512,400527.8656,0.0233,0.5364,26,0.0833,-0.48,0.3,-0.0333,-0.1706
202106,94563,"orinda, ca",*,2097500,0.0896,,25,0.087,,23,-0.233333333,,40,0.1111,0.25,0,,,4,0,-0.5,37,-0.3509,0.0882,694.2617814,-0.0017,0.0859,3170,0.1138,-0.1133,2267986.755,0.0969,-0.0899,62,-0.225,-0.2706,1.48,-0.9983,0.8133
202106,12601,"poughkeepsie, ny",,272411,0.0094,0.0093,99,-0.0833,-0.3571,90,0.034482759,0.161290323,56,0.1667,0,0,,,12,0,0,120,0.0526,0.4458,162.8776892,0.0184,0.0876,1670.5,-0.0104,-0.0896,309832.3961,0.0129,-0.0269,219,-0.0135,-0.0759,1.212121212,0.1566,0.6732
202106,5143,"chester, vt",,366500,-0.1856,0.0412,15,0.0714,-0.5455,106.5,-0.013888889,-0.282828283,4,0,-0.75,0,,,4,,,8,1,-0.5556,111.800688,-0.1603,-0.1933,2676,-0.0045,0.2062,624364.0756,0.2494,0.7136,23,0.2778,-0.549,0.533333333,0.2476,-0.0121
202106,94062,"redwood city, ca",*,3999000,-0.0901,,31,-0.2791,,40.5,0.038461538,,24,-0.3333,-0.25,0,,,4,-0.5,-0.75,46,0.2105,0.7692,1209.392655,-0.1189,0.1657,3067.5,-0.0121,0.0107,13815496.17,0.0532,1.4935,77,-0.0494,-0.1047,1.483870968,0.6002,1.0505
202106,93449,"pismo beach, ca",*,1542500,-0.09,,19,0.0556,-0.525,51.5,0.170454545,-0.485,24,1,2,0,,,0,-1,-1,22,-0.0833,-0.1538,657.3716935,-0.0478,0.2024,2125,-0.1086,0.1181,1805977.538,-0.1142,0.3231,41,-0.0238,-0.3788,1.157894737,-0.1754,0.5079
202106,78218,"san antonio, tx",,212450,-0.0387,0.0504,29,0.8125,-0.3556,25,-0.21875,-0.411764706,36,0.5,0.5,0,-1,-1,4,0,-0.6667,60,0.0345,-0.3333,135.5211442,-0.0474,0.1021,1514,0.0478,-0.0934,239362.572,0.0357,0.1072,89,0.2027,-0.3407,2.068965517,-1.556,0.069
202106,76208,"denton, tx",,410000,0.0513,0.1159,13,0.0833,-0.7869,22.5,-0.357142857,-0.575471698,20,0,-0.4444,0,,,4,,-0.8333,32,0.3333,-0.3846,157.3431317,0.0019,0.1829,2536,-0.0434,-0.1258,545574.7826,0.0823,0.2407,45,0.25,-0.6018,2.461538462,0.4615,1.6091
202106,10994,"west nyack, ny",,689000,0.0207,0.06,42,-0.0667,-0.1765,441.5,0.076829268,4.696774194,8,0,-0.5,0,,,0,-1,-1,9,0,-0.1,252.5092438,0.0062,0.0324,2848,0,0,839493.4968,-0.0375,0.1178,51,-0.0556,-0.1639,0.214285714,0.0143,0.0182
202106,31407,"port wentworth, ga",*,258872.5,-0.0268,,36,-0.1429,,35,0.166666667,,36,-0.25,-0.1,0,-1,-1,4,-0.5,-0.8333,64,-0.0588,0.3617,120.4633756,-0.0218,0.1318,2022,-0.0961,-0.0699,254702.5507,-0.0854,0.0417,100,-0.0909,-0.3671,1.777777778,0.1587,1.3544
202106,7456,"ringwood, nj",*,421850,0.0819,-0.0291,40,0.0526,,17,-0.055555556,-0.663366337,48,0.7143,-0.1429,0,,,4,-0.5,-0.75,30,0.3043,,0,,,0,,,481453.7536,0.0051,-0.0113,70,0.1475,-0.3069,0.75,0.1447,0.75
202106,80215,"denver, co",,575000,0.0455,0.0753,19,0.7273,-0.24,9,0,-0.684210526,32,0.6,0.6,0,,,4,0,-0.75,43,0.3438,0.3438,305.803379,0.0789,0.294,2165.5,-0.16,-0.0399,698337.7674,0.0002,0.1572,62,0.4419,0.0877,2.263157895,-0.6459,0.9832
202106,19073,"newtown square, pa",,817000,-0.0155,0.1333,45,0.3636,-0.4643,22.5,-0.605263158,-0.505494505,40,0.1111,0.25,4,0,,20,4,-0.2857,96,0.0667,3.1739,253.9667111,-0.0262,0.0772,2959.5,-0.0496,-0.0344,1412318.478,-0.1073,0.367,141,0.1463,0.3178,2.133333333,-0.5939,1.8595
202106,27958,"moyock, nc",*,442445,0.0127,,81,-0.0899,,55,0.037735849,,32,-0.2727,-0.6,12,2,2,20,,1.5,49,-0.125,-0.0392,171.4494737,0.0276,0.21,2379,-0.0025,0.042,460741.0611,0.0541,0.2571,130,-0.1034,-0.529,0.604938272,-0.0243,0.3783
202106,22958,"nellysford, va",,584000,-0.0861,0.2427,15,0.3636,-0.5946,55,-0.455445545,-0.441624365,4,0,0,0,,,0,,-1,13,0.0833,1.1667,198.005698,-0.1067,0.2486,3000,0.1516,-0.0291,848359.1331,-0.1229,0.2958,28,0.2174,-0.3488,0.866666667,-0.2242,0.7045
202106,93446,"paso robles, ca",*,734450,-0.0207,0.1494,46,-0.098,,38.5,0.283333333,-0.358333333,40,-0.375,-0.3333,0,-1,,8,-0.5,-0.7143,110,0.0377,0.2644,393.5939015,0.065,0.2587,1973,-0.0045,-0.0328,1460307.59,0.3671,0.6698,156,-0.0064,-0.2844,2.391304348,0.3129,1.7272
202106,22015,"burke, va",*,527450,-0.0139,,42,0.1351,,18,0.2,,88,0.0476,0.5714,0,,,4,-0.5,-0.5,78,-0.1522,1.6,284.4165577,-0.0157,0.0063,1957,0.0872,-0.0043,586947.261,-0.0125,-0.0857,120,-0.0698,1.1429,1.857142857,-0.6293,0.7033
202106,3576,"colebrook, nh",*,195000,0.1477,,23,0.3529,-0.6034,37,-0.593406593,,12,0.5,0,0,,,4,,0,12,-0.0769,-0.0769,151.5817607,0.4453,0.6321,1638,-0.0162,-0.0667,264773.94,0.0131,0.4172,35,0.1667,-0.507,0.52173913,-0.243,0.2976
202106,12833,"greenfield center, ny",,642100,-0.0122,0.1305,13,0.625,-0.35,63.5,0.628205128,-0.624260355,8,,1,0,,,0,,,9,-0.1,0.125,269.789916,0.0051,0.159,2333,0.0206,0.0067,758459.7103,0.0631,0.2234,22,0.2222,-0.2143,0.692307692,-0.5577,0.2923
202106,67901,"liberal, ks",*,159400,0.1386,-0.0275,13,0.3,,41,-0.544444444,,8,1,-0.5,0,,,0,-1,-1,28,-0.0345,-0.125,74.42116869,0.0243,0.0402,2036.5,0.0102,-0.0193,173261.7059,0.0201,-0.0258,41,0.0513,-0.4675,2.153846154,-0.7462,1.4427
202106,15220,"pittsburgh, pa",*,222500,-0.0725,,17,0.0625,,34.5,-0.014285714,,12,-0.25,-0.25,0,,,16,3,,32,0.1429,0.1034,139.3053903,0.003,0.117,1097,-0.1522,-0.3808,227440.4412,-0.0079,0.0323,49,0.1136,0.1667,1.882352941,0.1324,-0.3484
202106,73010,"blanchard, ok",,281550,-0.0262,-0.0256,36,0.3333,-0.3898,23.5,0.119047619,-0.338028169,32,0,-0.1111,4,,,8,0,-0.3333,56,0.3023,,150.4454343,0.003,0.1816,1872.5,-0.0839,-0.1533,354000.4487,-0.0064,0.092,92,0.3143,0.5593,1.555555556,-0.037,1.5556
202106,64109,"kansas city, mo",,267500,-0.1068,-0.2344,15,0,-0.5455,33.5,-0.302083333,-0.27173913,8,0,-0.3333,0,,,12,2,-0.25,21,-0.2759,0.1053,168.0485043,0.1741,0.3867,1969,0.0245,-0.3098,322847.7273,-0.023,-0.0431,36,-0.1818,-0.3077,1.4,-0.5333,0.8242
202106,92544,"hemet, ca",*,399949.5,0.0812,,52,0.3,-0.3247,37.5,0.041666667,-0.358974359,52,-0.0714,0.0833,8,,1,8,1,-0.3333,103,-0.0636,-0.0283,240.5253687,0.0543,0.1701,1774,0.008,0.0469,674515.9583,0.0003,0.2925,155,0.0333,-0.153,1.980769231,-0.7692,0.6041
202106,77801,"bryan, tx",,227000,-0.034,0.1954,26,0.3,-0.4222,27,-0.590909091,-0.740384615,16,-0.3333,1,0,,,4,,,25,-0.3421,0.4706,138.9668292,-0.0492,0.084,1817,0.1025,0.1428,282594.8966,0.1944,0.1251,51,-0.1207,-0.1774,0.961538462,-0.9385,0.5838
202106,88201,"roswell, nm",,259900,0,0.0035,76,0.0133,-0.1059,46,0,-0.338129496,36,0.125,-0.1,0,,,20,1.5,0.6667,1,0,-0.9853,121.4110644,0.0191,0.1165,2195,-0.0126,-0.0524,297457.8432,0.0305,0.0809,77,0.0132,-0.4967,0.013157895,-0.0002,-0.7868
202106,92595,"wildomar, ca",,574499.5,-0.0009,0.2044,26,-0.037,-0.2353,26.5,0.06,-0.353658537,40,-0.2308,0.25,0,,,4,0,-0.5,75,0.1719,0.1194,230.2250043,-0.0068,0.2232,2524.5,0.0233,-0.0403,567309.9236,-0.0356,0.1257,101,0.1099,0,2.884615385,0.5142,0.914
202106,33850,"lake alfred, fl",,324999,0.0391,0.4192,14,0.5556,-0.2222,32.5,0.413043478,-0.724576271,12,0,2,0,,,0,,,18,0.2857,0.3846,172.6043709,0.0585,0.505,1767,0.0854,-0.162,384977.2341,-0.1123,0.0916,32,0.3913,0.0323,1.285714286,-0.2698,0.5635
202106,55118,"saint paul, mn",*,379850,0.0856,0.1339,38,0.6522,-0.3448,17.5,-0.551282051,,52,0.8571,0.3,0,,,12,2,-0.4,53,0.1778,0.2927,184.8365395,-0.0263,0.1363,2144,-0.021,-0.0563,602432.0909,-0.0273,-0.0106,91,0.3382,-0.0808,1.394736842,-0.5618,0.6878
202106,95650,"loomis, ca",,1060000,-0.2933,0.1585,20,0.1111,-0.4872,25.5,-0.089285714,-0.271428571,16,-0.4286,0,0,,,8,1,-0.6,20,0,-0.2857,438.0072407,0.0803,0.2525,2143,-0.2965,-0.2121,1439857.468,-0.1547,0.1946,40,0.0526,-0.403,1,-0.1111,0.2821
202106,91791,"west covina, ca",*,975000,0,,24,0.3333,-0.3143,22,-0.421052632,,24,0.5,0.5,0,,,4,,-0.5,35,0.25,0.0294,423.461844,0.0324,0.1963,2541,0.0267,0.0762,1239485.833,0.1108,0.316,59,0.2826,-0.1449,1.458333333,-0.0972,0.4869
202106,48507,"flint, mi",,69900,0.1095,0.4008,33,0.2692,-0.1538,20.5,-0.414285714,-0.523255814,32,1,0.3333,0,,,8,-0.3333,0,21,0.1667,-0.4167,58.65208652,0.0587,0.3098,1120,0.0256,0.0117,82248.63095,0.1467,0.2786,54,0.2273,-0.28,0.636363636,-0.0559,-0.2867
202106,15005,"baden, pa",,373950,-0.0604,0.1373,19,0,-0.3214,43.5,-0.330769231,-0.280991736,12,0,0,0,,,4,0,-0.5,31,0.1071,0.1071,45.00405041,,,555.5,,,536411.9566,-0.1466,0.0073,50,0.0638,-0.1071,1.631578947,0.1579,0.6316
202106,33150,"miami, fl",*,325000,-0.1093,,35,0.0294,,72,0.263157895,,20,0.25,1.5,0,-1,,8,1,-0.5,42,0,0.1053,289.6600567,0.02,0.1467,1060,-0.0783,-0.1315,376626.5218,-0.0528,0.068,77,0.0132,-0.2451,1.2,-0.0353,0.6063
202106,79106,"amarillo, tx",,230000,-0.0574,0.0459,38,0.2258,-0.377,43,0.34375,-0.022727273,32,1,0,0,,,12,0,-0.25,45,0,0,108.4282228,-0.0031,0.1302,2096.5,-0.0294,-0.0294,376761.3277,-0.1073,0.4362,83,0.0921,-0.217,1.184210526,-0.2674,0.4465
202106,60630,"chicago, il",,357500,0.0518,0.077,93,0.3286,0.1071,23,-0.041666667,-0.292307692,100,0.25,0.3158,0,,,28,-0.125,0.1667,109,0.0792,0.2976,189.910545,-0.0205,0.0657,1274.5,-0.0166,-0.0043,353655.755,0.0253,0.058,202,0.1813,0.2024,1.172043011,-0.2708,0.172
202106,89014,"henderson, nv",,379900,0.0134,0.1108,73,0.2167,-0.2234,22,0.294117647,-0.371428571,68,0,0.2143,0,-1,,12,2,-0.4,0,,,211.2472024,0.0263,0.132,1768.5,-0.0104,0.0427,409368.2382,0.049,0.122,73,0.2167,-0.2234,0,0,0
202106,95713,"colfax, ca",,657495,0.105,0.1239,21,-0.087,-0.5,33.5,-0.042857143,-0.279569892,24,0.2,0,0,,,4,,-0.6667,33,0.1,0.375,289.4228324,-0.0329,0.1019,2070,0.0273,-0.0443,713032.5435,-0.0218,-0.0724,54,0.0189,-0.1818,1.571428571,0.2671,1
202106,79765,"odessa, tx",,325375,0.0012,-0.0063,163,-0.0843,-0.2126,50,0,0.219512195,64,0.0667,-0.1579,0,,,44,0,-0.45,75,0.087,1.2059,152.5628698,0.0058,-0.017,2228,-0.0018,0.0022,418487.84,0.0377,-0.0051,238,-0.0364,-0.0124,0.460122699,0.0725,0.2959
202106,40502,"lexington, ky",*,642450,-0.0635,,45,0.1842,,45.5,0.034090909,,48,1,0,0,,,12,0.5,-0.7,76,-0.0256,-0.0256,200.5301645,-0.0035,0.1141,2842,-0.09,-0.0932,698123.6158,-0.0764,0.0332,121,0.0431,-0.3459,1.688888889,-0.3637,0.9599
202106,87505,"santa fe, nm",,694000,-0.0294,0.0685,70,0.0145,-0.3396,50.5,0.202380952,-0.2109375,44,-0.1538,0.1,0,,,20,0.6667,-0.1667,92,-0.1068,0.1795,322.5214419,-0.0063,0.0836,1754.5,0.0066,-0.1228,1159388.155,-0.0282,0.3314,162,-0.0581,-0.1196,1.314285714,-0.1785,0.5784
